SIMPLE,BITPIX,NAXIS,EXTEND,TEFF,LOGG,RADIUS,MASS,LSTAR,ALPHA,K,DELTA,QBAR,ZHE,HE,SI,MDOT,VINF,DMOM,LOGQ,HOPF_1,HOPF_2,HOPF_3,VROT,OMEGA,VESC,SIGMA_E,MUE,GAMMA,C_SOUND,U_CRIT,R_CRIT,W_CRIT,V_CRIT,DW_CRIT,RHO_CRIT,Z_CRIT,Y_CRIT,V_EIGEN,RHO_WIND,VMICRO,MDOTE-6,LOGMDOT,LOGLSTAR
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.31,10.78,2.0,0.1,7.36,5.2014868e-08,449.97512,461099999999999974708346880.000000,-12.75,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07336,13.63,17.09,403.1,19.97,0.007272,0.8557,341.2,108.2,1.21,10.0,0.052014868,-7.283872499299484,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.31,10.78,2.0,0.1,7.36,5.2014868e-08,449.97512,461099999999999974708346880.000000,-12.75,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07336,13.63,17.09,403.1,19.97,0.007272,0.8557,341.2,108.2,1.21,15.0,0.052014868,-7.283872499299484,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.31,10.78,2.0,0.1,7.36,5.2014868e-08,449.97512,461099999999999974708346880.000000,-12.75,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07336,13.63,17.09,403.1,19.97,0.007272,0.8557,341.2,108.2,1.21,20.0,0.052014868,-7.283872499299484,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.31,10.78,2.0,0.1,7.36,5.2014868e-08,449.97512,461099999999999974708346880.000000,-12.75,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07336,13.63,17.09,403.1,19.97,0.007272,0.8557,341.2,108.2,1.21,25.0,0.052014868,-7.283872499299484,5.3863205738940465
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.51,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,1.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.51,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,5.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.51,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,10.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.51,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,15.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.51,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,20.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.51,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,25.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.34,10.78,2.0,0.1,7.36,4.2644858e-08,431.77891,362800000000000011307843584.000000,-12.81,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06937,14.42,16.34,385.6,20.84,0.005573,0.7843,340.6,113.6,1.034,1.0,0.042644857999999994,-7.370133327376965,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.34,10.78,2.0,0.1,7.36,4.2644858e-08,431.77891,362800000000000011307843584.000000,-12.81,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06937,14.42,16.34,385.6,20.84,0.005573,0.7843,340.6,113.6,1.034,5.0,0.042644857999999994,-7.370133327376965,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.34,10.78,2.0,0.1,7.36,4.2644858e-08,431.77891,362800000000000011307843584.000000,-12.81,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06937,14.42,16.34,385.6,20.84,0.005573,0.7843,340.6,113.6,1.034,10.0,0.042644857999999994,-7.370133327376965,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.34,10.78,2.0,0.1,7.36,4.2644858e-08,431.77891,362800000000000011307843584.000000,-12.81,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06937,14.42,16.34,385.6,20.84,0.005573,0.7843,340.6,113.6,1.034,15.0,0.042644857999999994,-7.370133327376965,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.34,10.78,2.0,0.1,7.36,4.2644858e-08,431.77891,362800000000000011307843584.000000,-12.81,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06937,14.42,16.34,385.6,20.84,0.005573,0.7843,340.6,113.6,1.034,20.0,0.042644857999999994,-7.370133327376965,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.34,10.78,2.0,0.1,7.36,4.2644858e-08,431.77891,362800000000000011307843584.000000,-12.81,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06937,14.42,16.34,385.6,20.84,0.005573,0.7843,340.6,113.6,1.034,25.0,0.042644857999999994,-7.370133327376965,5.3863205738940465
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.32,10.78,2.0,0.1,7.21,2.9295052e-09,491.70171,25230000000000001128267776.000000,-13.9,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,18.93,446.6,22.9,0.000442,0.8267,433.5,131.1,0.09994,1.0,0.0029295052,-8.53320572676406,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.32,10.78,2.0,0.1,7.21,2.9295052e-09,491.70171,25230000000000001128267776.000000,-13.9,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,18.93,446.6,22.9,0.000442,0.8267,433.5,131.1,0.09994,5.0,0.0029295052,-8.53320572676406,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.32,10.78,2.0,0.1,7.21,2.9295052e-09,491.70171,25230000000000001128267776.000000,-13.9,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,18.93,446.6,22.9,0.000442,0.8267,433.5,131.1,0.09994,10.0,0.0029295052,-8.53320572676406,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.32,10.78,2.0,0.1,7.21,2.9295052e-09,491.70171,25230000000000001128267776.000000,-13.9,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,18.93,446.6,22.9,0.000442,0.8267,433.5,131.1,0.09994,15.0,0.0029295052,-8.53320572676406,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.32,10.78,2.0,0.1,7.21,2.9295052e-09,491.70171,25230000000000001128267776.000000,-13.9,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,18.93,446.6,22.9,0.000442,0.8267,433.5,131.1,0.09994,20.0,0.0029295052,-8.53320572676406,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.32,10.78,2.0,0.1,7.21,2.9295052e-09,491.70171,25230000000000001128267776.000000,-13.9,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,18.93,446.6,22.9,0.000442,0.8267,433.5,131.1,0.09994,25.0,0.0029295052,-8.53320572676406,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.33,10.78,2.0,0.1,7.81,2.2351326e-09,484.82289,18979999999999999756730368.000000,-14.01,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06139,16.29,18.67,440.4,23.63,0.000321,0.79,441.1,133.4,0.07733,1.0,0.0022351326,-8.650696707100247,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.33,10.78,2.0,0.1,7.81,2.2351326e-09,484.82289,18979999999999999756730368.000000,-14.01,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06139,16.29,18.67,440.4,23.63,0.000321,0.79,441.1,133.4,0.07733,5.0,0.0022351326,-8.650696707100247,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.33,10.78,2.0,0.1,7.81,2.2351326e-09,484.82289,18979999999999999756730368.000000,-14.01,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06139,16.29,18.67,440.4,23.63,0.000321,0.79,441.1,133.4,0.07733,10.0,0.0022351326,-8.650696707100247,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.33,10.78,2.0,0.1,7.81,2.2351326e-09,484.82289,18979999999999999756730368.000000,-14.01,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06139,16.29,18.67,440.4,23.63,0.000321,0.79,441.1,133.4,0.07733,15.0,0.0022351326,-8.650696707100247,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.33,10.78,2.0,0.1,7.81,2.2351326e-09,484.82289,18979999999999999756730368.000000,-14.01,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06139,16.29,18.67,440.4,23.63,0.000321,0.79,441.1,133.4,0.07733,20.0,0.0022351326,-8.650696707100247,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.33,10.78,2.0,0.1,7.81,2.2351326e-09,484.82289,18979999999999999756730368.000000,-14.01,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06139,16.29,18.67,440.4,23.63,0.000321,0.79,441.1,133.4,0.07733,25.0,0.0022351326,-8.650696707100247,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.51,0.05,0.34,8.703,2.0,0.1,7.66,1.6222899e-09,550.3923,15640000000000000016777216.000000,-14.23,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.05739,17.42,21.44,505.8,25.68,0.000177,0.8348,550.6,97.99,0.04944,1.0,0.0016222899,-8.78987153562399,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.51,0.05,0.34,8.703,2.0,0.1,7.66,1.6222899e-09,550.3923,15640000000000000016777216.000000,-14.23,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.05739,17.42,21.44,505.8,25.68,0.000177,0.8348,550.6,97.99,0.04944,5.0,0.0016222899,-8.78987153562399,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.51,0.05,0.34,8.703,2.0,0.1,7.66,1.6222899e-09,550.3923,15640000000000000016777216.000000,-14.23,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.05739,17.42,21.44,505.8,25.68,0.000177,0.8348,550.6,97.99,0.04944,10.0,0.0016222899,-8.78987153562399,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.51,0.05,0.34,8.703,2.0,0.1,7.66,1.6222899e-09,550.3923,15640000000000000016777216.000000,-14.23,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.05739,17.42,21.44,505.8,25.68,0.000177,0.8348,550.6,97.99,0.04944,15.0,0.0016222899,-8.78987153562399,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.51,0.05,0.34,8.703,2.0,0.1,7.66,1.6222899e-09,550.3923,15640000000000000016777216.000000,-14.23,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.05739,17.42,21.44,505.8,25.68,0.000177,0.8348,550.6,97.99,0.04944,20.0,0.0016222899,-8.78987153562399,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.51,0.05,0.34,8.703,2.0,0.1,7.66,1.6222899e-09,550.3923,15640000000000000016777216.000000,-14.23,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.05739,17.42,21.44,505.8,25.68,0.000177,0.8348,550.6,97.99,0.04944,25.0,0.0016222899,-8.78987153562399,5.181843587944773
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.3,10.78,2.0,0.1,7.66,5.4741292e-08,456.60152,492500000000000033344716800.000000,-12.74,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07536,13.27,17.35,409.3,19.44,0.007953,0.8927,337.2,106.4,1.255,1.0,0.054741292000000004,-7.261684956618096,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.3,10.78,2.0,0.1,7.66,5.4741292e-08,456.60152,492500000000000033344716800.000000,-12.74,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07536,13.27,17.35,409.3,19.44,0.007953,0.8927,337.2,106.4,1.255,5.0,0.054741292000000004,-7.261684956618096,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.3,10.78,2.0,0.1,7.66,5.4741292e-08,456.60152,492500000000000033344716800.000000,-12.74,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07536,13.27,17.35,409.3,19.44,0.007953,0.8927,337.2,106.4,1.255,10.0,0.054741292000000004,-7.261684956618096,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.3,10.78,2.0,0.1,7.66,5.4741292e-08,456.60152,492500000000000033344716800.000000,-12.74,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07536,13.27,17.35,409.3,19.44,0.007953,0.8927,337.2,106.4,1.255,15.0,0.054741292000000004,-7.261684956618096,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.3,10.78,2.0,0.1,7.66,5.4741292e-08,456.60152,492500000000000033344716800.000000,-12.74,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07536,13.27,17.35,409.3,19.44,0.007953,0.8927,337.2,106.4,1.255,20.0,0.054741292000000004,-7.261684956618096,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.3,10.78,2.0,0.1,7.66,5.4741292e-08,456.60152,492500000000000033344716800.000000,-12.74,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07536,13.27,17.35,409.3,19.44,0.007953,0.8927,337.2,106.4,1.255,25.0,0.054741292000000004,-7.261684956618096,5.3863205738940465
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.21,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,1.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.21,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,5.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.21,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,10.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.21,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,15.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.21,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,20.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.21,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,25.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.66,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,1.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.66,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,5.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.66,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,10.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.66,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,15.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.66,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,20.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.66,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,25.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.36,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,1.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.36,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,5.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.36,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,10.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.36,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,15.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.36,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,20.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.36,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,25.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.51,0.05,0.35,8.703,2.0,0.1,7.51,1.6055318e-07,424.05693,1509000000000000042865786880.000000,-12.37,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.07835,12.76,15.89,374.9,18.92,0.01719,0.84,300.6,67.38,2.475,1.0,0.16055318000000002,-6.794381088149329,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.51,0.05,0.35,8.703,2.0,0.1,7.51,1.6055318e-07,424.05693,1509000000000000042865786880.000000,-12.37,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.07835,12.76,15.89,374.9,18.92,0.01719,0.84,300.6,67.38,2.475,5.0,0.16055318000000002,-6.794381088149329,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.51,0.05,0.35,8.703,2.0,0.1,7.51,1.6055318e-07,424.05693,1509000000000000042865786880.000000,-12.37,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.07835,12.76,15.89,374.9,18.92,0.01719,0.84,300.6,67.38,2.475,10.0,0.16055318000000002,-6.794381088149329,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.51,0.05,0.35,8.703,2.0,0.1,7.51,1.6055318e-07,424.05693,1509000000000000042865786880.000000,-12.37,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.07835,12.76,15.89,374.9,18.92,0.01719,0.84,300.6,67.38,2.475,15.0,0.16055318000000002,-6.794381088149329,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.51,0.05,0.35,8.703,2.0,0.1,7.51,1.6055318e-07,424.05693,1509000000000000042865786880.000000,-12.37,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.07835,12.76,15.89,374.9,18.92,0.01719,0.84,300.6,67.38,2.475,20.0,0.16055318000000002,-6.794381088149329,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.51,0.05,0.35,8.703,2.0,0.1,7.51,1.6055318e-07,424.05693,1509000000000000042865786880.000000,-12.37,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.07835,12.76,15.89,374.9,18.92,0.01719,0.84,300.6,67.38,2.475,25.0,0.16055318000000002,-6.794381088149329,5.590953235187985
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.51,0.1,0.35,35.81,2.0,0.1,7.36,9.4313493e-08,547.93217,905100000000000029536288768.000000,-12.47,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.0564,17.73,21.36,503.9,25.95,0.009985,0.823,554.3,100.2,2.887,1.0,0.094313493,-7.025426170292923,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.51,0.1,0.35,35.81,2.0,0.1,7.36,9.4313493e-08,547.93217,905100000000000029536288768.000000,-12.47,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.0564,17.73,21.36,503.9,25.95,0.009985,0.823,554.3,100.2,2.887,5.0,0.094313493,-7.025426170292923,5.181843587944773
